customer_id,contract_type,segment,base_arpu,tenure_months
2070,Monthly,SMB,2147.85,38
2071,Half-Yearly,SMB,1977.0,33
2072,Quarterly,SMB,4087.24,18
2073,Monthly,MidMarket,4360.64,23
2074,Half-Yearly,SMB,3911.6,43
2075,Half-Yearly,MidMarket,5895.2,3
2076,Half-Yearly,SMB,2336.02,30
2077,Monthly,MidMarket,6332.32,45
2078,Quarterly,MidMarket,1987.41,17
2079,Annual,MidMarket,1889.92,50
2080,Half-Yearly,MidMarket,1350.21,58
2081,Monthly,SMB,2439.12,58
2082,Monthly,MidMarket,2376.36,32
2083,Quarterly,SMB,3776.95,46
2084,Annual,SMB,3326.75,57
2085,Quarterly,MidMarket,1742.65,7
2086,Quarterly,SMB,2498.07,39
2087,Monthly,MidMarket,2522.09,14
2088,Quarterly,MidMarket,1340.51,58
2089,Half-Yearly,SMB,1917.11,56
2090,Monthly,SMB,2107.24,15
2091,Half-Yearly,SMB,5682.41,44
2092,Annual,Enterprise,3249.16,12
2093,Monthly,MidMarket,4015.74,8
2094,Quarterly,SMB,1518.71,16
2095,Monthly,SMB,5102.04,41
2096,Half-Yearly,MidMarket,5353.45,34
2097,Quarterly,MidMarket,1212.87,46
2098,Quarterly,SMB,2170.27,24
2099,Half-Yearly,SMB,3726.01,56
2100,Monthly,Enterprise,3983.73,29
2101,Annual,SMB,2196.63,16
2102,Quarterly,SMB,2598.07,5
2103,Monthly,Enterprise,2278.29,5
2104,Quarterly,MidMarket,3132.82,52
2105,Half-Yearly,SMB,5108.85,30
2106,Monthly,SMB,2107.02,53
2107,Half-Yearly,SMB,4676.8,50
2108,Annual,SMB,2096.97,50
2109,Monthly,Enterprise,2035.64,5
2110,Annual,SMB,4308.6,43
2111,Monthly,MidMarket,4513.69,13
2112,Monthly,Enterprise,4372.69,35
2113,Monthly,SMB,1648.95,49
2114,Half-Yearly,SMB,2417.1,25
2115,Quarterly,MidMarket,4317.12,50
2116,Monthly,Enterprise,3037.21,14
2117,Monthly,MidMarket,1838.74,44
2118,Quarterly,SMB,3663.75,46
2119,Monthly,MidMarket,2161.02,26
2120,Half-Yearly,MidMarket,6684.43,18
2121,Half-Yearly,Enterprise,5974.04,20
2122,Quarterly,SMB,3912.16,34
2123,Annual,MidMarket,5499.72,7
2124,Monthly,Enterprise,3069.15,47
2125,Annual,SMB,4206.76,10
2126,Quarterly,SMB,5796.29,15
2127,Quarterly,SMB,3329.16,17
2128,Monthly,SMB,2657.57,11
2129,Half-Yearly,SMB,1384.26,34
2130,Monthly,Enterprise,2871.5,27
2131,Monthly,SMB,4317.97,21
2132,Monthly,SMB,4562.09,31
2133,Quarterly,MidMarket,3740.46,50
2134,Quarterly,SMB,2336.51,57
2135,Half-Yearly,SMB,1224.67,4
2136,Half-Yearly,MidMarket,2385.47,41
2137,Monthly,Enterprise,2599.42,59
2138,Half-Yearly,MidMarket,2589.4,49
2139,Monthly,MidMarket,3937.69,17
2140,Half-Yearly,SMB,7284.87,49
2141,Half-Yearly,Enterprise,3151.36,48
2142,Quarterly,SMB,2703.95,20
2143,Half-Yearly,MidMarket,2652.74,25
2144,Monthly,SMB,3152.57,40
2145,Quarterly,Enterprise,2053.43,23
2146,Half-Yearly,MidMarket,3146.64,15
2147,Quarterly,MidMarket,3651.4,33
2148,Monthly,SMB,3275.94,19
2149,Quarterly,SMB,3662.47,57
2150,Half-Yearly,MidMarket,3623.47,15
2151,Monthly,MidMarket,1342.98,41
2152,Monthly,SMB,3970.28,5
2153,Half-Yearly,Enterprise,2204.03,16
2154,Half-Yearly,Enterprise,1820.51,45
2155,Monthly,SMB,1813.47,48
2156,Monthly,MidMarket,3623.13,32
2157,Monthly,MidMarket,2696.85,22
2158,Monthly,SMB,1398.44,43
2159,Quarterly,SMB,3696.41,32
2160,Half-Yearly,MidMarket,1559.59,13
2161,Quarterly,MidMarket,3174.55,38
2162,Quarterly,SMB,3318.69,26
2163,Monthly,MidMarket,4440.44,52
2164,Half-Yearly,MidMarket,6645.92,17
2165,Quarterly,MidMarket,1613.07,5
2166,Annual,SMB,2911.39,49
2167,Quarterly,Enterprise,2632.39,33
2168,Monthly,SMB,3623.47,27
2169,Quarterly,SMB,3284.77,5
2170,Monthly,SMB,2543.65,37
2171,Quarterly,SMB,2444.5,7
2172,Monthly,Enterprise,1803.7,48
2173,Monthly,SMB,4649.61,18
2174,Half-Yearly,MidMarket,3665.21,31
2175,Monthly,SMB,4505.24,6
2176,Half-Yearly,SMB,2592.35,2
2177,Monthly,Enterprise,2218.14,13
2178,Quarterly,MidMarket,1834.92,42
2179,Quarterly,SMB,3503.48,53
2180,Quarterly,MidMarket,1867.01,52
2181,Monthly,SMB,6849.28,11
2182,Monthly,SMB,1655.01,26
2183,Monthly,MidMarket,3371.61,21
2184,Monthly,MidMarket,6033.51,2
2185,Quarterly,SMB,3903.35,40
2186,Annual,Enterprise,3226.18,56
2187,Half-Yearly,MidMarket,1927.89,54
2188,Half-Yearly,SMB,1600.71,51
2189,Half-Yearly,MidMarket,4215.5,20
2190,Quarterly,MidMarket,5870.92,17
2191,Monthly,MidMarket,2446.75,16
2192,Annual,SMB,1785.44,57
2193,Quarterly,MidMarket,986.17,42
2194,Quarterly,SMB,1917.27,5
2195,Monthly,MidMarket,2832.33,14
2196,Monthly,MidMarket,6121.76,24
2197,Quarterly,SMB,4035.6,51
2198,Half-Yearly,MidMarket,3419.63,4
2199,Quarterly,Enterprise,2489.77,52
2200,Monthly,Enterprise,2292.91,48
2201,Annual,SMB,5611.32,24
2202,Monthly,SMB,3262.77,47
2203,Monthly,MidMarket,1157.28,9
2204,Monthly,SMB,2201.53,3
2205,Half-Yearly,Enterprise,2025.97,55
2206,Annual,SMB,2331.3,9
2207,Monthly,SMB,3840.32,18
2208,Half-Yearly,SMB,2840.26,36
2209,Monthly,SMB,2879.61,19
2210,Annual,MidMarket,5383.33,24
2211,Half-Yearly,SMB,2178.94,4
2212,Half-Yearly,SMB,6897.33,9
2213,Monthly,SMB,2203.74,33
2214,Annual,MidMarket,3103.05,1
2215,Half-Yearly,SMB,2626.63,52
2216,Monthly,MidMarket,3151.2,51
2217,Half-Yearly,MidMarket,3641.19,35
2218,Monthly,MidMarket,3623.61,10
2219,Half-Yearly,Enterprise,2124.09,12
2220,Monthly,Enterprise,1798.46,18
2221,Half-Yearly,Enterprise,9195.11,14
2222,Quarterly,SMB,2397.56,10
2223,Monthly,SMB,4083.24,10
2224,Monthly,SMB,1446.01,18
2225,Monthly,Enterprise,2628.51,24
2226,Quarterly,Enterprise,2815.12,1
2227,Monthly,Enterprise,3687.73,30
2228,Quarterly,SMB,875.59,15
2229,Monthly,Enterprise,3212.37,8
2230,Monthly,SMB,1776.88,58
2231,Half-Yearly,SMB,3449.4,35
2232,Monthly,SMB,1869.92,18
2233,Annual,SMB,2028.46,41
2234,Half-Yearly,MidMarket,2635.6,16
2235,Quarterly,SMB,1856.51,21
2236,Quarterly,SMB,2406.69,15
2237,Half-Yearly,MidMarket,1742.33,5
2238,Monthly,Enterprise,1306.46,45
2239,Monthly,MidMarket,4713.0,54
2240,Monthly,SMB,1663.66,52
2241,Half-Yearly,MidMarket,2750.65,7
2242,Monthly,Enterprise,4183.07,48
2243,Quarterly,SMB,2260.35,7
2244,Annual,MidMarket,2056.32,27
2245,Half-Yearly,SMB,3300.43,25
2246,Quarterly,SMB,4929.88,22
2247,Monthly,MidMarket,1761.3,48
2248,Half-Yearly,Enterprise,2786.2,13
2249,Quarterly,SMB,1367.0,17
2250,Monthly,MidMarket,2497.54,41
2251,Monthly,Enterprise,3027.2,44
2252,Annual,Enterprise,2029.24,13
2253,Quarterly,SMB,2426.86,26
2254,Half-Yearly,Enterprise,1581.77,9
2255,Half-Yearly,SMB,3086.17,5
2256,Quarterly,MidMarket,4793.72,39
2257,Quarterly,SMB,1819.44,33
2258,Monthly,SMB,2252.5,4
2259,Monthly,MidMarket,3737.4,28
2260,Monthly,SMB,5143.25,26
2261,Half-Yearly,SMB,1522.43,4
2262,Quarterly,SMB,2762.93,16
2263,Half-Yearly,MidMarket,3386.01,37
2264,Monthly,SMB,2847.15,22
2265,Quarterly,MidMarket,977.94,36
2266,Quarterly,SMB,3734.95,38
2267,Quarterly,SMB,5905.87,58
2268,Half-Yearly,SMB,3141.63,55
2269,Monthly,SMB,1874.32,35
2270,Quarterly,SMB,2366.32,25
2271,Monthly,SMB,6610.81,8
2272,Monthly,Enterprise,4489.44,17
2273,Quarterly,MidMarket,3975.92,18
2274,Quarterly,SMB,3499.54,50
2275,Annual,SMB,2213.85,58
2276,Quarterly,Enterprise,2723.69,57
2277,Half-Yearly,SMB,2878.24,12
2278,Quarterly,SMB,3817.34,57
2279,Quarterly,MidMarket,5878.24,57
2280,Monthly,MidMarket,4930.78,33
2281,Monthly,MidMarket,1573.85,23
2282,Monthly,SMB,3297.1,12
2283,Quarterly,SMB,4152.82,11
2284,Monthly,MidMarket,3938.23,13
2285,Monthly,SMB,2245.86,35
2286,Monthly,MidMarket,11062.86,27
2287,Annual,MidMarket,1677.92,25
2288,Monthly,SMB,1830.9,40
2289,Quarterly,Enterprise,3311.37,3
2290,Monthly,MidMarket,7727.66,49
2291,Quarterly,MidMarket,2046.14,25
2292,Monthly,SMB,2644.87,45
2293,Monthly,SMB,4840.54,10
2294,Quarterly,SMB,2957.09,17
2295,Monthly,SMB,2564.27,3
2296,Monthly,Enterprise,3845.02,45
2297,Monthly,SMB,3369.88,22
2298,Monthly,SMB,4739.55,38
2299,Monthly,SMB,5330.29,14
2300,Monthly,MidMarket,3422.58,27
2301,Half-Yearly,SMB,3399.15,42
2302,Quarterly,SMB,3282.46,20
2303,Quarterly,SMB,3714.91,48
2304,Monthly,Enterprise,3055.89,18
2305,Annual,SMB,2980.14,13
2306,Monthly,Enterprise,5107.59,42
2307,Monthly,MidMarket,5897.31,6
2308,Quarterly,SMB,1512.62,10
2309,Monthly,MidMarket,2994.43,37
2310,Monthly,SMB,2186.57,29
2311,Quarterly,Enterprise,2591.68,6
2312,Half-Yearly,MidMarket,3572.9,39
2313,Quarterly,SMB,4028.89,11
2314,Half-Yearly,SMB,2834.28,48
2315,Annual,SMB,1260.16,25
2316,Monthly,Enterprise,1930.88,44
2317,Monthly,SMB,4462.32,44
2318,Monthly,MidMarket,868.54,30
2319,Monthly,SMB,5086.48,55
2320,Monthly,Enterprise,3768.96,20
2321,Annual,SMB,5389.88,58
2322,Half-Yearly,MidMarket,2726.15,37
2323,Quarterly,SMB,1178.94,16
2324,Monthly,MidMarket,3617.95,31
2325,Half-Yearly,SMB,5290.11,29
2326,Annual,SMB,4519.36,6
2327,Half-Yearly,SMB,2212.3,29
2328,Monthly,MidMarket,3099.64,32
2329,Quarterly,SMB,2345.43,9
2330,Monthly,MidMarket,2061.79,37
2331,Monthly,SMB,4582.16,53
2332,Monthly,Enterprise,1739.08,23
2333,Quarterly,Enterprise,1993.77,16
2334,Quarterly,MidMarket,1813.82,18
2335,Monthly,SMB,1524.45,19
2336,Monthly,SMB,3183.98,44
2337,Quarterly,SMB,5027.49,2
2338,Monthly,SMB,2742.99,58
2339,Monthly,MidMarket,1513.85,10
2340,Monthly,MidMarket,4350.19,12
2341,Half-Yearly,Enterprise,6364.98,46
2342,Monthly,SMB,2228.74,18
2343,Monthly,MidMarket,2403.43,19
2344,Monthly,SMB,3759.52,38
2345,Annual,MidMarket,6184.76,37
2346,Quarterly,SMB,2359.19,27
2347,Quarterly,SMB,1636.64,48
2348,Monthly,SMB,3960.55,14
2349,Quarterly,MidMarket,4270.9,45
2350,Monthly,Enterprise,2989.19,53
2351,Quarterly,SMB,2318.88,34
2352,Annual,SMB,4663.26,2
2353,Quarterly,SMB,3780.52,44
2354,Half-Yearly,MidMarket,2109.5,33
2355,Half-Yearly,SMB,3047.55,19
2356,Monthly,MidMarket,1622.51,27
2357,Annual,Enterprise,4058.83,48
2358,Monthly,Enterprise,2649.15,30
2359,Quarterly,SMB,2450.21,7
2360,Monthly,Enterprise,2937.18,27
2361,Monthly,MidMarket,3035.52,21
2362,Monthly,SMB,4459.17,7
2363,Monthly,MidMarket,3889.32,48
2364,Quarterly,MidMarket,2778.36,25
2365,Quarterly,SMB,4203.41,38
2366,Monthly,SMB,3570.04,18
2367,Monthly,SMB,2460.28,33
2368,Quarterly,MidMarket,2818.27,33
2369,Monthly,SMB,2788.61,32
2370,Half-Yearly,Enterprise,3741.97,58
2371,Quarterly,MidMarket,2527.13,25
2372,Half-Yearly,MidMarket,2500.67,14
2373,Quarterly,SMB,7229.61,38
2374,Monthly,MidMarket,4549.99,38
2375,Quarterly,SMB,2116.95,4
2376,Monthly,SMB,3854.22,44
2377,Monthly,MidMarket,3144.02,18
2378,Half-Yearly,SMB,3555.31,10
2379,Monthly,MidMarket,3171.0,35
2380,Half-Yearly,SMB,5091.56,35
2381,Half-Yearly,SMB,3482.58,40
2382,Half-Yearly,SMB,2898.82,54
2383,Annual,Enterprise,4764.68,23
2384,Monthly,MidMarket,3310.91,25
2385,Monthly,MidMarket,3148.45,1
2386,Quarterly,SMB,3433.41,18
2387,Monthly,SMB,2858.0,15
2388,Quarterly,Enterprise,2993.36,25
2389,Half-Yearly,SMB,2289.27,32
2390,Quarterly,SMB,2125.95,53
2391,Monthly,MidMarket,1901.97,20
2392,Monthly,SMB,1593.37,17
2393,Monthly,MidMarket,2006.46,57
2394,Monthly,MidMarket,2756.12,11
2395,Half-Yearly,SMB,3122.54,13
2396,Monthly,SMB,2638.37,25
2397,Monthly,SMB,1032.7,20
2398,Monthly,Enterprise,6054.54,25
2399,Quarterly,MidMarket,4860.59,42
2400,Quarterly,SMB,3643.11,45
2401,Monthly,SMB,7033.02,49
2402,Monthly,MidMarket,1920.2,31
2403,Monthly,MidMarket,6970.42,53
2404,Monthly,SMB,1930.73,1
2405,Quarterly,SMB,3319.04,52
2406,Quarterly,SMB,1680.38,16
2407,Monthly,MidMarket,3000.73,48
2408,Monthly,Enterprise,3546.71,28
2409,Annual,SMB,2780.51,21
2410,Quarterly,MidMarket,4110.27,30
2411,Quarterly,SMB,3116.78,59
2412,Monthly,SMB,2356.45,3
2413,Quarterly,SMB,2309.84,34
2414,Monthly,MidMarket,4293.73,6
2415,Quarterly,SMB,2221.23,43
2416,Annual,MidMarket,4500.44,29
2417,Monthly,SMB,5167.89,3
2418,Monthly,SMB,1406.81,58
2419,Monthly,SMB,4963.25,33
2420,Monthly,MidMarket,7534.07,11
2421,Monthly,SMB,3338.92,45
2422,Monthly,MidMarket,3903.34,5
2423,Half-Yearly,SMB,4753.58,50
2424,Quarterly,SMB,2633.4,32
2425,Monthly,SMB,3235.78,47
2426,Annual,SMB,1650.13,18
2427,Monthly,SMB,3172.85,47
2428,Annual,SMB,3729.95,20
2429,Monthly,MidMarket,3760.37,52
2430,Half-Yearly,MidMarket,4814.76,52
2431,Quarterly,SMB,2103.46,39
2432,Half-Yearly,SMB,2345.67,49
2433,Annual,SMB,6995.19,40
2434,Monthly,SMB,2785.97,28
2435,Annual,SMB,3261.74,13
2436,Monthly,Enterprise,2892.41,26
2437,Monthly,SMB,2059.55,16
2438,Monthly,SMB,6189.37,25
2439,Quarterly,SMB,2350.85,10
2440,Monthly,SMB,1794.93,29
2441,Quarterly,MidMarket,2433.7,46
2442,Quarterly,SMB,1211.04,38
2443,Half-Yearly,SMB,2223.68,20
2444,Half-Yearly,MidMarket,1928.2,54
2445,Monthly,SMB,3935.7,26
2446,Monthly,MidMarket,2201.65,32
2447,Monthly,MidMarket,4444.9,39
2448,Monthly,SMB,5593.26,38
2449,Monthly,MidMarket,4236.65,59
2450,Monthly,SMB,2705.59,49
2451,Monthly,MidMarket,3176.39,53
2452,Annual,SMB,1500.8,24
2453,Quarterly,SMB,2806.8,31
2454,Monthly,MidMarket,2023.94,40
2455,Quarterly,Enterprise,4074.27,12
2456,Monthly,Enterprise,9487.58,58
2457,Monthly,MidMarket,3732.82,57
2458,Quarterly,SMB,1216.81,36
2459,Quarterly,SMB,2533.73,10
2460,Monthly,SMB,3149.88,6
2461,Annual,SMB,3100.48,7
2462,Half-Yearly,SMB,2145.51,53
2463,Quarterly,Enterprise,3328.85,31
2464,Quarterly,SMB,1704.24,27
2465,Quarterly,SMB,1948.45,8
2466,Monthly,SMB,3986.26,3
2467,Monthly,MidMarket,1887.39,40
2468,Monthly,MidMarket,3797.87,47
2469,Quarterly,MidMarket,1609.6,21
2470,Quarterly,SMB,6595.69,1
2471,Monthly,MidMarket,2103.96,45
2472,Annual,SMB,2695.53,54
2473,Annual,Enterprise,3459.14,50
2474,Half-Yearly,MidMarket,2311.36,15
2475,Quarterly,SMB,3179.67,7
2476,Half-Yearly,SMB,3861.88,15
2477,Monthly,MidMarket,4592.94,25
2478,Half-Yearly,SMB,4256.38,3
2479,Monthly,Enterprise,2759.17,30
2480,Half-Yearly,SMB,2790.61,58
2481,Monthly,SMB,8579.22,14
2482,Half-Yearly,SMB,4570.83,52
2483,Annual,SMB,1968.8,4
2484,Monthly,SMB,3118.15,36
2485,Quarterly,SMB,2563.65,3
2486,Annual,MidMarket,2804.83,5
2487,Quarterly,SMB,1714.24,25
2488,Half-Yearly,Enterprise,2476.58,31
2489,Quarterly,MidMarket,6735.86,11
2490,Monthly,MidMarket,3868.35,8
2491,Monthly,SMB,971.63,26
2492,Monthly,SMB,5153.99,2
2493,Half-Yearly,SMB,4867.49,28
2494,Monthly,MidMarket,2535.94,48
2495,Quarterly,Enterprise,4116.54,57
2496,Quarterly,SMB,2024.89,10
2497,Quarterly,SMB,2412.42,50
2498,Half-Yearly,Enterprise,5850.87,39
2499,Annual,SMB,2637.86,37
2500,Monthly,MidMarket,1285.14,39
2501,Half-Yearly,MidMarket,2897.24,21
2502,Half-Yearly,MidMarket,2877.38,28
2503,Quarterly,SMB,5111.59,38
2504,Annual,SMB,3000.25,56
2505,Monthly,MidMarket,2465.84,33
2506,Monthly,Enterprise,4770.83,11
2507,Half-Yearly,SMB,3147.47,45
2508,Monthly,SMB,2127.05,44
2509,Half-Yearly,MidMarket,5012.79,1
2510,Half-Yearly,Enterprise,3252.4,53
2511,Monthly,MidMarket,2984.89,47
2512,Half-Yearly,Enterprise,3229.42,33
2513,Monthly,SMB,1841.25,3
2514,Quarterly,SMB,2350.91,26
2515,Quarterly,MidMarket,2985.77,15
2516,Annual,MidMarket,2730.94,41
2517,Monthly,SMB,5284.81,14
2518,Quarterly,SMB,3287.34,23
2519,Quarterly,MidMarket,4379.57,54
2520,Half-Yearly,SMB,2993.59,56
2521,Quarterly,SMB,4795.0,8
2522,Monthly,MidMarket,3564.89,54
2523,Monthly,MidMarket,2999.02,36
2524,Monthly,MidMarket,2963.19,20
2525,Half-Yearly,SMB,1940.12,52
2526,Monthly,MidMarket,3744.76,6
2527,Monthly,MidMarket,2927.51,33
2528,Annual,MidMarket,2378.21,28
2529,Monthly,MidMarket,4904.5,50
2530,Annual,SMB,1698.33,38
2531,Quarterly,SMB,2464.83,30
2532,Half-Yearly,SMB,4733.75,46
2533,Monthly,SMB,3435.73,43
2534,Monthly,MidMarket,2917.44,17
2535,Half-Yearly,MidMarket,3337.41,9
2536,Half-Yearly,MidMarket,3231.61,28
2537,Half-Yearly,MidMarket,1506.44,54
2538,Monthly,SMB,2547.41,7
2539,Half-Yearly,SMB,6169.88,46
2540,Half-Yearly,SMB,2215.66,28
2541,Quarterly,SMB,2583.15,17
2542,Half-Yearly,SMB,2336.18,40
2543,Half-Yearly,MidMarket,2866.49,48
2544,Quarterly,Enterprise,2292.95,44
2545,Monthly,SMB,3710.91,44
2546,Quarterly,SMB,3257.75,5
2547,Monthly,MidMarket,4222.14,5
2548,Monthly,SMB,1857.67,14
2549,Monthly,MidMarket,2557.66,6
2550,Monthly,MidMarket,2693.04,7
2551,Monthly,Enterprise,3659.35,55
2552,Monthly,SMB,2086.1,53
2553,Half-Yearly,MidMarket,4500.95,17
2554,Annual,SMB,5084.17,59
2555,Monthly,MidMarket,1910.28,9
2556,Annual,SMB,2390.14,31
2557,Quarterly,SMB,2346.38,22
2558,Monthly,MidMarket,9745.63,45
2559,Monthly,MidMarket,2456.63,9
2560,Quarterly,MidMarket,6341.89,59
2561,Half-Yearly,MidMarket,1685.83,16
2562,Half-Yearly,MidMarket,1909.62,36
2563,Monthly,SMB,2188.62,34
2564,Monthly,MidMarket,2037.42,45
2565,Monthly,MidMarket,2642.41,13
2566,Monthly,Enterprise,2166.89,19
2567,Monthly,Enterprise,2061.72,12
2568,Monthly,SMB,5020.64,36
2569,Half-Yearly,MidMarket,5170.41,10
2570,Annual,SMB,4569.61,16
2571,Monthly,SMB,3773.66,28
2572,Annual,MidMarket,3108.0,56
2573,Monthly,SMB,2383.53,19
2574,Quarterly,MidMarket,1941.23,40
2575,Monthly,SMB,3509.92,6
2576,Quarterly,SMB,1757.88,4
2577,Annual,MidMarket,1905.95,30
2578,Quarterly,MidMarket,5008.1,39
2579,Monthly,Enterprise,7011.4,31
2580,Quarterly,MidMarket,3558.1,46
2581,Monthly,MidMarket,4904.49,27
2582,Half-Yearly,SMB,2668.76,45
2583,Quarterly,SMB,1632.79,21
2584,Monthly,SMB,3926.4,37
2585,Quarterly,MidMarket,3851.35,9
2586,Quarterly,MidMarket,3078.66,35
2587,Monthly,SMB,2672.93,42
2588,Quarterly,MidMarket,4596.24,47
2589,Monthly,MidMarket,1912.99,52
2590,Half-Yearly,SMB,2104.43,21
2591,Half-Yearly,SMB,1893.82,17
2592,Half-Yearly,MidMarket,3097.15,55
2593,Quarterly,MidMarket,1827.03,24
2594,Quarterly,Enterprise,2190.95,31
2595,Monthly,SMB,2169.84,6
2596,Half-Yearly,Enterprise,2651.09,57
2597,Monthly,SMB,1526.42,35
2598,Quarterly,SMB,3100.26,50
2599,Monthly,Enterprise,5225.4,37
2600,Monthly,SMB,3168.37,13
2601,Quarterly,MidMarket,5964.58,25
2602,Monthly,SMB,5433.28,32
2603,Half-Yearly,MidMarket,4230.1,59
2604,Monthly,Enterprise,3082.85,1
2605,Monthly,SMB,3011.29,49
2606,Quarterly,MidMarket,4203.66,58
2607,Monthly,SMB,2499.26,35
2608,Monthly,MidMarket,1277.76,58
2609,Half-Yearly,SMB,3719.71,19
2610,Monthly,SMB,1791.88,53
2611,Half-Yearly,SMB,1933.4,52
2612,Monthly,SMB,2981.26,54
2613,Monthly,Enterprise,2856.05,12
2614,Half-Yearly,SMB,1579.03,40
2615,Monthly,SMB,3211.43,40
2616,Monthly,SMB,4604.38,47
2617,Monthly,SMB,1794.08,43
2618,Monthly,MidMarket,5284.95,20
2619,Half-Yearly,Enterprise,1477.23,33
2620,Monthly,SMB,7729.47,29
2621,Half-Yearly,Enterprise,2477.32,16
2622,Half-Yearly,MidMarket,3182.84,14
2623,Monthly,SMB,1272.3,7
2624,Annual,MidMarket,2898.76,6
2625,Monthly,MidMarket,3303.76,21
2626,Annual,MidMarket,2867.59,36
2627,Monthly,Enterprise,2313.72,22
2628,Quarterly,SMB,1947.0,40
2629,Quarterly,Enterprise,4957.9,54
2630,Monthly,MidMarket,3022.57,19
2631,Quarterly,SMB,5963.06,25
2632,Half-Yearly,MidMarket,2352.14,3
2633,Monthly,SMB,2451.22,36
2634,Monthly,Enterprise,4302.78,45
2635,Half-Yearly,MidMarket,1436.06,53
2636,Quarterly,SMB,1726.66,59
2637,Annual,SMB,4884.72,34
2638,Half-Yearly,MidMarket,1759.23,11
2639,Annual,SMB,1314.78,48
2640,Half-Yearly,SMB,6910.78,42
2641,Monthly,SMB,1592.06,47
2642,Monthly,SMB,3238.46,27
2643,Half-Yearly,SMB,3075.09,42
2644,Quarterly,SMB,841.53,2
2645,Monthly,SMB,2643.1,6
2646,Monthly,MidMarket,3647.46,46
2647,Annual,MidMarket,3496.23,2
2648,Quarterly,SMB,4476.44,42
2649,Monthly,SMB,2503.96,17
2650,Quarterly,MidMarket,4107.73,40
2651,Monthly,SMB,2185.94,58
2652,Monthly,SMB,1580.17,48
2653,Monthly,SMB,1662.41,14
2654,Monthly,MidMarket,1543.87,10
2655,Half-Yearly,MidMarket,4695.28,45
2656,Monthly,MidMarket,1507.85,33
2657,Half-Yearly,MidMarket,3372.19,42
2658,Half-Yearly,MidMarket,2644.76,54
2659,Monthly,SMB,2846.39,12
2660,Quarterly,MidMarket,5506.16,32
2661,Quarterly,SMB,2447.22,49
2662,Half-Yearly,MidMarket,3925.39,24
2663,Monthly,MidMarket,3031.77,14
2664,Quarterly,MidMarket,2783.85,5
2665,Quarterly,SMB,8391.6,51
2666,Monthly,SMB,1558.37,5
2667,Monthly,MidMarket,5324.69,47
2668,Quarterly,MidMarket,4005.34,32
2669,Half-Yearly,Enterprise,2402.38,45
2670,Monthly,SMB,6205.51,49
2671,Quarterly,MidMarket,1297.7,33
2672,Monthly,MidMarket,2357.14,46
2673,Half-Yearly,Enterprise,1730.53,4
2674,Monthly,MidMarket,3588.31,57
2675,Half-Yearly,MidMarket,1806.45,30
2676,Monthly,MidMarket,3622.35,41
2677,Monthly,MidMarket,2741.07,17
2678,Monthly,Enterprise,2402.56,3
2679,Monthly,SMB,3550.67,13
2680,Quarterly,SMB,2641.55,44
2681,Monthly,Enterprise,1826.42,48
2682,Half-Yearly,MidMarket,10515.63,36
2683,Monthly,MidMarket,2394.13,18
2684,Monthly,SMB,1098.91,23
2685,Monthly,SMB,2040.72,35
2686,Monthly,MidMarket,1685.34,49
2687,Monthly,MidMarket,4323.26,33
2688,Monthly,SMB,3445.22,51
2689,Quarterly,SMB,3566.79,54
2690,Monthly,MidMarket,2523.72,36
2691,Quarterly,SMB,2628.83,17
2692,Quarterly,Enterprise,2522.69,39
2693,Monthly,SMB,2874.01,34
2694,Quarterly,MidMarket,4341.17,12
2695,Annual,Enterprise,3467.66,5
2696,Quarterly,MidMarket,3733.31,48
2697,Quarterly,SMB,3732.38,40
2698,Monthly,MidMarket,4438.18,55
2699,Half-Yearly,SMB,3393.67,27
2700,Half-Yearly,SMB,3503.37,40
2701,Quarterly,Enterprise,5089.64,13
2702,Annual,MidMarket,2209.96,26
2703,Monthly,MidMarket,2028.22,14
2704,Monthly,SMB,1748.19,32
2705,Half-Yearly,SMB,3236.71,11
2706,Half-Yearly,SMB,1294.42,38
2707,Monthly,MidMarket,3670.08,16
2708,Monthly,MidMarket,2838.02,55
2709,Monthly,MidMarket,4967.08,57
2710,Monthly,MidMarket,2203.14,22
2711,Half-Yearly,SMB,2720.33,57
2712,Quarterly,SMB,4939.36,47
2713,Monthly,SMB,5554.76,16
2714,Monthly,SMB,2194.99,13
2715,Monthly,SMB,3235.06,12
2716,Monthly,Enterprise,3403.26,18
2717,Quarterly,SMB,3526.79,29
2718,Annual,Enterprise,2648.74,18
2719,Half-Yearly,SMB,5306.15,46
2720,Monthly,Enterprise,1273.64,2
2721,Half-Yearly,MidMarket,2466.34,54
2722,Half-Yearly,Enterprise,3646.67,2
2723,Half-Yearly,SMB,3661.95,3
2724,Quarterly,MidMarket,5479.35,29
2725,Monthly,Enterprise,5111.26,56
2726,Monthly,SMB,2621.51,8
2727,Monthly,SMB,5350.48,11
2728,Monthly,SMB,2161.77,12
2729,Monthly,Enterprise,4531.91,32
2730,Quarterly,MidMarket,6732.72,4
2731,Half-Yearly,MidMarket,5149.86,9
2732,Quarterly,SMB,3126.27,24
2733,Monthly,SMB,2567.53,49
2734,Annual,MidMarket,1498.37,56
2735,Annual,SMB,3428.04,16
2736,Half-Yearly,MidMarket,1804.7,17
2737,Annual,Enterprise,2086.18,47
2738,Quarterly,SMB,1744.4,52
2739,Annual,MidMarket,2423.15,58
2740,Monthly,SMB,2943.67,22
2741,Monthly,MidMarket,3371.55,7
2742,Monthly,SMB,2275.08,10
